Gen,rating/total_rating,rating/scale_correctness_rating,rating/zipfs_law_distance_pitches,rating/zipfs_law_distance_intervals,rating/neighbour_pitch_rating,rating/melody_direction_rating,rating/direction_stability_rating,rating/unique_pitches_rating,rating/bindings_rating,rating/measures_rating,rating/types_distance_rating,rating/semitones_distance_rating,rating/pitches_distance_rating,rating/duration_distance_rating,rating/offsets_distance_rating,rating/absolute_rhythm_rating,rating/absolute_types_rating,rating/types_distr_rating,rating/interval_distr_distance_rating,rating/element_count_rating
2415,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2416,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2417,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2418,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2419,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2420,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2421,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2422,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2423,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2424,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2425,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2426,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2427,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2428,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2429,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2430,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2431,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2432,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2433,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2434,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2435,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2436,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2437,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2438,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2439,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2440,18.5823887250752,0.4988344988344989,0.036326946628432166,0.05315016175366727,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.3125000000000002,0.46875,1.1218829713982224,1.680797700855783,0.990069261589016,1.0751193223836468,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.8311403508771937,0
2441,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2442,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2443,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2444,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2445,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2446,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2447,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2448,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2449,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2450,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2451,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2452,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2453,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2454,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2455,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2456,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2457,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2458,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2459,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2460,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2461,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2462,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2463,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2464,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2465,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2466,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2467,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2468,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2469,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2470,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2471,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2472,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2473,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2474,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2475,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2476,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2477,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2478,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2479,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2480,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2481,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2482,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2483,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2484,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2485,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2486,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2487,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2488,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2489,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2490,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2491,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2492,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2493,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2494,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2495,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2496,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2497,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2498,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2499,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2500,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2501,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
2502,18.564015353956314,0.4680652680652681,0.017780560269354817,0.05376120535911799,0,0.015384615384615385,0.09230769230769226,0.006155303030303011,0.24999999999999983,0.46875,1.1218829713982224,1.66837865766281,0.9914412966280594,1.069348410134534,2.095573221966668,5.6000000000000005,2.2,0.5043966780654612,1.9407894736842106,0
