Gen,total_rating,scale_correctness_rating,zipfs_law_distance_pitches,zipfs_law_distance_intervals,neighbour_pitch_rating,melody_direction_rating,direction_stability_rating,unique_pitches_rating,bindings_rating,measures_rating,types_distance_rating,semitones_distance_rating,pitches_distance_rating,duration_distance_rating,offsets_distance_rating,absolute_rhythm_rating,absolute_types_rating,types_distr_rating,interval_distr_distance_rating,element_count_rating
622,19.37666513,0.563249516,0.178561142,0.062676943,0,0.027562446,0.027562446,0.022122122,0.833333333,2.34375,1.118967013,1.687035031,1.298656364,1.459473735,1.295972196,2.9,0.8,1.983631714,2.116216386,0.657894737
623,19.12977717,0.533014354,0.919187341,0.756620401,0,0.033844189,0.033844189,0.01943595,1.145833333,0.78125,1.039866555,1.695885499,1.290995077,1.392496846,1.250205521,2.9,0.8,1.963043478,1.960219351,0.614035088
624,18.36905813,0.584526112,0.640407325,0.065802165,0,0.025686977,0.025686977,0.024023106,0.729166667,1.5625,1.106854424,1.833454997,1.2139939,1.540521378,1.211750779,2.9,0.8,1.786547752,1.616381184,0.701754386
625,18.29066555,0.551124145,0.269138243,0.414489758,0,0.019726248,0.019726248,0.021322257,0.9375,1.5625,1.145963532,1.787889072,1.151107064,1.456597738,1.3252001,2.8,0.8,1.806146927,1.47662018,0.745614035
626,18.30165098,0.563249516,0.286074003,0.272600805,0,0.014934289,0.014934289,0.024023106,1.25,1.5625,1.119768121,1.789634743,1.103809767,1.434299735,1.272433953,2.8,0.8,1.786547752,1.505086514,0.701754386
627,17.25128084,0.560474308,0.500786158,0.022028141,0,0.002645503,0.002645503,0.023063973,0.3125,0.78125,1.195004859,1.788784419,1.208991188,1.480583581,1.30885676,2.8,0.7,1.826086957,1.948105803,0.789473684
628,16.95100599,0.582213439,0.147803422,0.144937501,0,0.002645503,0.002645503,0.023063973,0.520833333,0.78125,1.195004859,1.797452934,1.229126669,1.480583581,1.30885676,2.8,0.7,1.826086957,1.619027872,0.789473684
629,16.95100599,0.582213439,0.147803422,0.144937501,0,0.002645503,0.002645503,0.023063973,0.520833333,0.78125,1.195004859,1.797452934,1.229126669,1.480583581,1.30885676,2.8,0.7,1.826086957,1.619027872,0.789473684
630,16.91612672,0.572629521,0.064640089,0.178536505,0,0.019726248,0.019726248,0.026626627,0.625,0.78125,1.166050472,1.730730033,1.155770566,1.514849144,1.262281609,2.9,0.7,1.806146927,1.646548693,0.745614035
631,16.8262822,0.563249516,0.226997209,0.120105903,0,0.014934289,0.014934289,0.024713209,0.416666667,0.78125,1.162728151,1.834576138,1.147235096,1.370561415,1.24191671,2.9,0.8,1.786547752,1.718111469,0.701754386
632,17.4059858,0.533014354,0.220951285,1.024160453,0,0.020882585,0.020882585,0.024713209,0.104166667,0.78125,1.185334026,1.869441953,1.185518417,1.418448261,1.256444045,2.9,0.8,1.767280766,1.635602455,0.657894737
633,17.0022568,0.554066986,0.4003544,0.382966849,0,0.020882585,0.020882585,0.024713209,0.104166667,0.78125,1.185334026,1.89562854,1.212858617,1.407091777,1.256444045,2.9,0.8,1.767280766,1.630441016,0.657894737
634,16.53624603,0.563249516,0.023391586,0.193395233,0,0.014934289,0.014934289,0.025661376,0.3125,0.78125,1.154014521,1.890895004,1.182673369,1.390555196,1.244981299,2.9,0.7,1.786547752,1.655508217,0.701754386
635,16.55955052,0.563249516,0.023391586,0.193395233,0,0.014934289,0.014934289,0.025661376,0.3125,0.78125,1.154014521,1.890895004,1.182673369,1.413859682,1.244981299,2.9,0.7,1.786547752,1.655508217,0.701754386
636,16.54282083,0.563249516,0.023391586,0.193395233,0,0.014934289,0.014934289,0.025661376,0.3125,0.78125,1.154014521,1.890895004,1.182673369,1.397129989,1.244981299,2.9,0.7,1.786547752,1.655508217,0.701754386
637,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
638,16.13173293,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.460602194,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
639,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
640,16.17153264,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.500401907,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
641,16.17153264,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.500401907,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
642,16.17153264,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.500401907,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
643,16.17153264,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.500401907,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
644,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
645,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
646,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
647,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
648,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
649,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
650,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
651,16.15694905,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.485818315,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
652,16.09840303,0.538735178,0.060501947,0.135694948,0,0.013634514,0.013634514,0.025,0.729166667,0,1.068875691,1.791236178,1.161324782,1.441214541,1.163172977,2.9,0.8,1.826086957,1.640650455,0.789473684
653,16.15530089,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.484170149,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
654,16.15530089,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.484170149,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
655,16.12186126,0.563249516,0.030476754,0.010453886,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.836583759,1.148828242,1.485818315,1.244981299,2.9,0.7,1.786547752,1.67028954,0.701754386
656,16.15530089,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.484170149,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
657,16.15530089,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.484170149,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
658,16.15530089,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.484170149,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
659,16.15530089,0.563249516,0.030476754,0.08987816,0,0.004181601,0.004181601,0.025661376,0.833333333,0,1.154014521,1.858434894,1.147620484,1.484170149,1.244981299,2.9,0.7,1.786547752,1.62681506,0.701754386
660,16.00315743,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.389442188,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
661,16.00315743,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.389442188,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
662,16.00315743,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.389442188,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
663,16.00315743,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.389442188,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
664,16.00315743,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.389442188,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
665,16.00315743,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.389442188,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
666,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
667,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
668,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
669,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
670,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
671,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
672,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
673,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
674,15.87387548,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.364326907,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
675,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
676,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
677,16.01491695,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.401201709,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
678,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
679,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
680,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
681,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
682,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
683,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
684,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
685,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
686,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
687,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
688,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
689,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
690,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
691,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
692,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
693,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
694,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
695,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
696,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
697,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
698,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
699,15.88925334,0.584526112,0.02328205,0.054943132,0,0.014934289,0.014934289,0.030125661,0.9375,0,1.154014521,1.745378332,1.150213965,1.352334397,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
700,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
701,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
702,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
703,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
704,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
705,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
706,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
707,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
708,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
709,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
710,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
711,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
712,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
713,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
714,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
715,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
716,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
717,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
718,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
719,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
720,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
721,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
722,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
723,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
724,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
725,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
726,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
727,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
728,15.85390395,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.344355374,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
729,15.8400217,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.330473127,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
730,16.35902998,0.605802708,0.080038374,0.319253785,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.85038319,1.139198508,1.421543981,1.244981299,2.9,0.7,1.786547752,1.462481523,0.701754386
731,15.9391579,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.853948697,1.15714859,1.330953949,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
732,15.85390395,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.344355374,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
733,15.96389452,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.350179283,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
734,15.88121317,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.3716646,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
735,15.96947154,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.9375,0,1.154014521,1.859459989,1.15714859,1.355756305,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
736,15.87931172,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.369763147,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
737,15.87931172,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.369763147,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
738,15.87931172,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.369763147,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
739,15.87931172,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.369763147,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
740,15.87931172,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.369763147,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
741,15.87931172,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.369763147,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
742,15.87931172,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.369763147,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
743,15.88121317,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.3716646,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
744,15.88121317,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.3716646,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
745,15.88121317,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.3716646,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
746,15.88121317,0.584526112,0.021936576,0.016532912,0,0.014934289,0.014934289,0.025661376,0.833333333,0,1.154014521,1.859459989,1.15714859,1.3716646,1.244981299,2.9,0.7,1.786547752,1.493783149,0.701754386
